ISIN,Name
151575,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - IDCW Option
151576,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - Growth Option
151573,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - IDCW Option
151329,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund - Direct - Growth
151328,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund - Direct - IDCW
151327,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund - Regular - Growth
151330,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund - Regular - IDCW
141877,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth
141878,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW
141875,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - Growth
141876,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW
146376,DSP Nifty 50 Index Fund - Direct Plan - Growth
146377,DSP Nifty 50 Index Fund - Direct Plan - IDCW
146379,DSP Nifty 50 Index Fund - Regular Plan - Growth
146378,DSP Nifty 50 Index Fund - Regular Plan - IDCW
150428,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth
150429,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - IDCW
150427,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - Growth
150430,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - IDCW
146381,DSP Nifty Next 50 Index Fund - Direct Plan - Growth
146382,DSP Nifty Next 50 Index Fund - Direct Plan - IDCW
146380,DSP Nifty Next 50 Index Fund - Regular Plan - Growth
146383,DSP Nifty Next 50 Index Fund - Regular Plan - IDCW
149970,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth
149971,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - IDCW
149968,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - Growth
149969,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - IDCW
151373,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - Growth
151371,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - IDCW
151370,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - Growth
151372,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - IDCW
150671,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth
150722,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - IDCW Option
150720,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - Growth
150721,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - IDCW Option
150727,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth
150770,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - IDCW
150771,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - Growth
150772,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - IDCW
150807,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth
150850,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - IDCW
150848,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - Growth
150849,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - IDCW
151365,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - Growth
151397,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - IDCW
151398,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - Growth
151399,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - IDCW
149945,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan - IDCW Payout
149950,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth
149947,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan - IDCW Payout
149949,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan Growth
148556,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Direct Plan - IDCW Option
148558,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Regular Plan - IDCW Option
148555,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth
148557,Edelweiss MSCI India Domestic & World Healthcare 45 index Fund Regular Plan - Growth
149254,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth
149255,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan IDCW
149256,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan Growth
149257,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan IDCW
149250,Edelweiss Nifty 50 Index Fund Direct Plan Growth
149251,Edelweiss Nifty 50 Index Fund Direct Plan IDCW
149252,Edelweiss Nifty 50 Index Fund Regular Plan Growth
149253,Edelweiss Nifty 50 Index Fund Regular Plan IDCW
149343,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth
149339,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Payout
149341,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Growth
149342,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Payout
150902,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth
150903,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - IDCW
150900,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - Growth
150901,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - IDCW
150899,Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth
150896,Edelweiss Nifty Next 50 Index Fund - Direct Plan - IDCW
150897,Edelweiss Nifty Next 50 Index Fund - Regular Plan - Growth
150898,Edelweiss Nifty Next 50 Index Fund - Regular Plan - IDCW
148794,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50: 50 Index Fund - Regular Plan - IDCW Option
148795,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth
148796,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW Option
148797,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth
149246,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan - IDCW
149247,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth
149249,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - Growth
149248,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - IDCW
150892,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth
150895,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - IDCW
150894,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - Growth
150893,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - IDCW
118580,Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW
118581,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth
152092,Groww Nifty Total Market Index Fund - Direct Plan - Growth
152125,Groww Nifty Total Market Index Fund - Direct Plan - IDCW
152127,Groww Nifty Total Market Index Fund - Regular Plan - Growth
152126,Groww Nifty Total Market Index Fund - Regular Plan - IDCW
151729,HDFC BSE 500 Index Fund - Growth Option
151728,HDFC S&P BSE 500 Index Fund - Growth Option - Direct Plan
119065,HDFC Index Fund - BSE Sensex Plan - Direct Plan
101281,HDFC Index Fund - BSE Sensex Plan - Growth Plan
119063,HDFC Index Fund-NIFTY 50 Plan - Direct Plan
101525,HDFC Index Fund-NIFTY 50 Plan - Growth Plan
149870,HDFC Nifty 100 Equal Weight Index Fund - Direct Plan - Growth Option
149871,HDFC Nifty 100 Equal Weight Index Fund - Growth Option
149868,HDFC NIFTY 100 Index Fund - Direct Plan - Growth Option
149869,HDFC NIFTY 100 Index Fund - Growth Option
151496,HDFC Nifty G-Sec Apr 2029 Index Fund - Growth Option
151495,HDFC Nifty G-Sec Apr 2029 Index Fund - Growth Option - Direct Plan
150844,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option
150845,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option - Direct Plan
150846,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option
150847,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option - Direct Plan
151180,HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option
151181,HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option - Direct Plan
151490,HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option
151489,HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option - Direct Plan
151182,HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option
151183,HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option - Direct Plan
151725,HDFC NIFTY Midcap 150 Index Fund - Growth Option
151724,HDFC NIFTY Midcap 150 Index Fund - Growth Option - Direct Plan
149288,HDFC NIFTY Next 50 Index Fund - Direct Plan - Growth Option
149287,HDFC NIFTY Next 50 Index Fund - Growth Option
151455,HDFC Nifty SDL Oct 2026 Index Fund - Growth Option
151456,HDFC Nifty SDL Oct 2026 Index Fund - Growth Option - Direct Plan
151571,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option
151570,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option - Direct Plan
151726,HDFC NIFTY Smallcap 250 Index Fund - Growth Option
151727,HDFC NIFTY Smallcap 250 Index Fund - Growth Option - Direct Plan
149107,HDFC NIFTY50 Equal weight Index Fund - Direct Plan - Growth Option
149106,HDFC NIFTY50 Equal weight Index Fund - Growth Option
149966,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Growth
149962,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Payout of IDCW
149963,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Regular - Growth
149964,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Regular - payout of IDCW
151479,HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - Growth
151482,HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - IDCW
151480,HSBC CRISIL IBX Gilt June 2027 Index Fund - Regular - Growth
151481,HSBC CRISIL IBX Gilt June 2027 Index Fund - Regular - IDCW
151157,HSBC NIFTY 50 INDEX FUND - Direct Growth
151156,HSBC NIFTY 50 INDEX FUND - Direct IDCW
151158,HSBC NIFTY 50 INDEX FUND - Regular Growth
151159,HSBC NIFTY 50 INDEX FUND - Regular IDCW
151160,HSBC NIFTY NEXT 50 INDEX FUND - Direct Growth
151163,HSBC NIFTY NEXT 50 INDEX FUND - Direct IDCW
151162,HSBC NIFTY NEXT 50 INDEX FUND - Regular Growth
151161,HSBC NIFTY NEXT 50 INDEX FUND - Regular IDCW
141839,ICICI Prudential BSE Sensex Index Fund - Cumulative Option
141841,ICICI Prudential BSE Sensex Index Fund - Direct Plan - Cumulative Option
141842,ICICI Prudential BSE Sensex Index Fund - Direct Plan - IDCW Option
141840,ICICI Prudential BSE Sensex Index Fund - IDCW Option
149219,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - Growth
149221,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - IDCW
149218,ICICI Prudential NASDAQ 100 Index Fund - Growth
149220,ICICI Prudential NASDAQ 100 Index Fund - IDCW
150452,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth
150453,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW
150454,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Growth
150451,ICICI Prudential Nifty 200 Momentum 30 Index Fund - IDCW
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option
120620,ICICI Prudential Nifty 50 Index Fund - Direct Plan Cumulative Option
135391,ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option
135390,ICICI Prudential Nifty 50 Index Fund - IDCW Option
150643,ICICI Prudential Nifty Auto Index Fund - Direct Plan - Growth
150644,ICICI Prudential Nifty Auto Index Fund - Direct Plan - IDCW
150645,ICICI Prudential Nifty Auto Index Fund - Growth
150646,ICICI Prudential Nifty Auto Index Fund - IDCW
149858,ICICI Prudential Nifty Bank Index Fund - Direct Plan Growth
149861,ICICI Prudential Nifty Bank Index Fund - Direct Plan IDCW
149859,ICICI Prudential Nifty Bank Index Fund - Growth
149860,ICICI Prudential Nifty Bank Index Fund - IDCW
150734,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW
150735,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW
150733,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth
150732,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth
150468,ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth
150469,ICICI Prudential Nifty IT Index Fund - Direct Plan - IDCW
150466,ICICI Prudential Nifty IT Index Fund - Growth
150467,ICICI Prudential Nifty IT Index Fund - IDCW
149389,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth
149391,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW
149390,ICICI Prudential Nifty Midcap 150 Index Fund - Growth
149388,ICICI Prudential Nifty Midcap 150 Index Fund - IDCW
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth
112958,ICICI Prudential Nifty Next 50 Index Fund -IDCW
150930,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth
150928,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW
150929,ICICI Prudential Nifty Pharma Index Fund - Growth
150931,ICICI Prudential Nifty Pharma Index Fund - IDCW
149224,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW
149227,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW
149210,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth
149208,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Growth
150731,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW
150730,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW
150729,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth
150728,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth
151209,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW
151210,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Annual IDCW
151211,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth
151208,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Growth
149996,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW
149997,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Annual IDCW
149999,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth
149998,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Growth
149283,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth
149284,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW
149281,ICICI Prudential Nifty Smallcap 250 Index Fund - Growth
149282,ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW
150639,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth
150640,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW
150637,ICICI Prudential Nifty50 Equal Weight Index Fund- Growth
150638,ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW
151593,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - Growth
151592,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - IDCW Payout
151590,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular - Growth
151591,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular - IDCW Payout
151597,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - Growth
151596,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - IDCW Payout
151594,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - Growth
151595,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - IDCW Payout
152038,Kotak  BSE Housing Index Fund - Regular Plan - Growth Option
152040,Kotak  BSE Housing Index Fund - Regular Plan - IDCW Option
152039,Kotak BSE Housing Index Fund - Direct Plan - Growth Option
152037,Kotak BSE Housing Index Fund - Direct Plan - IDCW Option
151781,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option
151782,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW Payout
151783,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option
151780,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - IDCW Payout
148978,Kotak Nifty 50 Index Fund - Direct Plan-Growth
148976,Kotak Nifty 50 Index Fund - Direct Plan-IDCW Payout
148974,Kotak Nifty 50 Index Fund - Regular Plan-Growth
148979,Kotak Nifty 50 Index Fund - Regular Plan-IDCW Payout
151911,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - Growth option
151912,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - IDCW option
151909,Kotak Nifty Financial Services Ex-Bank Index Fund - Regular Plan - Growth option
151910,Kotak Nifty Financial Services Ex-Bank Index Fund - Regular Plan - IDCW option
152098,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan - Growth
152099,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan - IDCW Payout
152100,Kotak Nifty G-Sec July 2033 Index Fund - Regular Plan - Growth
152101,Kotak Nifty G-Sec July 2033 Index Fund - Regular Plan - IDCW Payout
148745,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option
148746,Kotak Nifty Next 50 Index Fund - Direct Plan -Payout of Income Distribution cum capital withdrawal option
148743,Kotak Nifty Next 50 Index Fund - Regular Plan - Growth Option
148744,Kotak Nifty Next 50 Index Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option
149855,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Direct Plan-Growth
149852,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Regular Plan- Growth
149853,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Regular Plan-IDCW Option
149854,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund-Direct Plan-IDCW Option
149865,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan- Growth
149864,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan-IDCW Option
149862,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Regular Plan-Growth
149866,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Regular Plan-IDCW Option
151216,Kotak Nifty SDL Jul 20226 Index Fund Regular Plan Growth
151217,Kotak Nifty SDL Jul 20226 Index Fund Regular Plan IDCW
151218,Kotak Nifty SDL Jul 2026 Index Fund Direct Plan Growth
151219,Kotak Nifty SDL Jul 2026 Index Fund Direct Plan IDCW
151608,Kotak Nifty SDL Jul 2028 Index Fund - Direct Plan - Growth
151606,Kotak Nifty SDL Jul 2028 Index Fund - Direct Plan - IDCW Payout
151607,Kotak Nifty SDL Jul 2028 Index Fund - Regular Plan - Growth
151605,Kotak Nifty SDL Jul 2028 Index Fund - Regular Plan - IDCW Payout
151420,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan Growth Option
151418,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan IDCW
151417,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan Growth Option
151419,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan IDCW
150725,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - Growth
150726,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - IDCW
150723,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan - Growth
150724,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan - IDCW
151649,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - Growth
151650,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - IDCW
151647,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - Growth
